file,cpn,revision,cpn_model,cpn_custom_prefix,cpn_size,cpn_finish_code,cpn_finish_name,cpn_cct_code,cpn_cct_K,cpn_is_custom,cpn_is_frx,cpn_options,cpn_option_meanings,frame_finish,total_wattage_W,voltage_V,current_A,led_type,led_length_in,led_wattage_W,l70_lifespan_hrs,cct_K,lumens_total,lumens_per_ft,cri,weight_lbs,has_defogger,defogger_voltage,defogger_wattage,has_clock,clock_watts,has_keen,has_277v,has_dimmer_kd,powerbox,mirror_assembly,powerbox_assembly,cpn_in_pdf,cpn_from_filename
RAD4-24.00X56.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-24.00X56.00-CH04-30K,A.1,RAD4,,24.00X56.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.37 OR 0.16,REPLACEABLE FLEX STRIP,158,48,"140,000","3,000",3961,302,90+,41,False,,,False,,False,True,False,81330-96W,RAD4-24.00X56.00-CH04-30K-M,81330-96W,RAD4-24.00X56.00-CH04-30K,RAD4-24.00X56.00-CH04-30K
RAD4-24.00X60.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-24.00X60.00-BK05-30K,A.1,RAD4,,24.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,,,BLACK MATTE,,120 OR 277,0.37 OR 0.16,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000",4175,302,90+,44,False,,,False,,False,True,False,81330-96W,RAD4-24.00X60.00-BK05-30K-M,,RAD4-24.00X60.00-BK05-30K,RAD4-24.00X60.00-BK05-30K
RAD4-24.00X60.00-BK05-30K-SALES-AID-E.1-AI-GENERATED.PDF,RAD4-24.00X60.00-BK05-30K,E.1,RAD4,,24.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.39 OR 0.17,REPLACEABLE FLEX STRIP,166,41,"140,000","3,000","4,158",302,90+,44,False,,,False,,False,True,False,81330-96W,RAD4-24.00X60.00-BK05-30K-M,81330-96W,RAD4-24.00X60.00-BK05-30K,RAD4-24.00X60.00-BK05-30K
RAD4-24.00X60.00-BK05-CK2-30K-SALES-AID-A.1.PDF,RAD4-24.00X60.00-BK05-CK2-30K,A.1,RAD4,,24.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,CK2,Clock CK2,MATTE BLACK,,120,0.38,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000",4175,302,90+,43,False,,,True,,False,False,False,81330-CK2-96W,,,RAD4-24.00X60.00-BK05-CK2-30K,RAD4-24.00X60.00-BK05-CK2-30K
RAD4-24.00X60.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-24.00X60.00-CH04-30K,A.1,RAD4,,24.00X60.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.37 OR 0.16,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000",4175,302,90+,43,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X60.00-CH04-30K,RAD4-24.00X60.00-CH04-30K
RAD4-24.00X72.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-24.00X72.00-BK05-30K,A.1,RAD4,,24.00X72.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.43 OR 0.19,REPLACEABLE FLEX STRIP,189,46,"140,000","3,000","4,752",302,90+,51,False,,,False,,False,True,False,81330-96W,RAD4-24.00X72.00-BK05-30K-M,81330-96W,RAD4-24.00X72.00-BK05-30K,RAD4-24.00X72.00-BK05-30K
RAD4-24.00X72.00-CH04-CK2-D1-30K-SALES-AID-A.1.PDF,RAD4-24.00X72.00-CH04-CK2-D1-30K,A.1,RAD4,,24.00X72.00,CH04,CHROME,30K,3000K,False,False,CK2;D1,Clock CK2;Defogger D1,ETCHED CHROME,,120 - 240,0.45 - 0.23,REPLACEABLE FLEX STRIP,189,58,"140,000","3,000",4755,302,90+,52,False,,,True,,False,False,False,81330-CK2-D1-30K,,,RAD4-24.00X72.00-CH04-CK2-D1-30K,RAD4-24.00X72.00-CH04-CK2-D1-30K
RAD4-25.00X50.50-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-25.00X50.50-BK05-D2-30K,A.1,RAD4,,25.00X50.50,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.37 - 0.16,REPLACEABLE FLEX STRIP,148,45,"140,000","3,000",3722,302,90+,39,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-25.00X50.50-BK05-D2-30K,RAD4-25.00X50.50-BK05-D2-30K
RAD4-25.00X62.50-CH04-30K-SALES-AID-A.1.PDF,RAD4-25.00X62.50-CH04-30K,A.1,RAD4,,25.00X62.50,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.38 OR 0.17,REPLACEABLE FLEX STRIP,174,53,"140,000","3,000",4376,302,90+,47,False,,,False,,False,True,False,81330-96W,,,RAD4-25.00X62.50-CH04-30K,RAD4-25.00X62.50-CH04-30K
RAD4-26.00X40.00-NK04-30K-SALES-AID-A.1.PDF,RAD4-26.00X40.00-NK04-30K,A.1,RAD4,,26.00X40.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,,,ETCHED NICKEL,,120 OR 277,030 OR 0.13,REPLACEABLE FLEX STRIP,130,40,"140,000","3,000","3,269",302,90+,33,False,,,False,,False,True,False,,,,RAD4-26.00X40.00-NK04-30K,RAD4-26.00X40.00-NK04-30K
RAD4-26.00X40.00-NK04-CC2-NO-30K-SALES-AID-A.1.PDF,RAD4-26.00X40.00-NK04-CC2-NO-30K,A.1,RAD4,,26.00X40.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,CC2;NO,Color-Change CC2;Night-Off / Night-Light,ETCHED NICKEL,,120,0.30,REPLACEABLE FLEX STRIP,130,40,"140,000","3,000","3,269",302,90+,33,False,,,False,,False,False,False,81330-CC2-96W,,,RAD4-26.00X40.00-NK04-CC2-NO-30K,RAD4-26.00X40.00-NK04-CC2-NO-30K
RAD4-26.00X40.00-NK04-NO-30K-SALES-AID-A.1.PDF,RAD4-26.00X40.00-NK04-NO-30K,A.1,RAD4,,26.00X40.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,NO,Night-Off / Night-Light,ETCHED NICKEL,,120 OR 277,030 OR 0.13,REPLACEABLE FLEX STRIP,130,40,"140,000","3,000","3,269",302,90+,33,False,,,False,,False,True,False,,,,RAD4-26.00X40.00-NK04-NO-30K,RAD4-26.00X40.00-NK04-NO-30K
RAD4-26.00X42.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-26.00X42.00-BK05-D2-30K,A.1,RAD4,,26.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.33 - 0.14,REPLACEABLE FLEX STRIP,134,41,"140,000","3,000",3370,302,90+,34,False,,,False,,False,True,False,81330-D2-96W,RAD4-26.00X42.00-BK05-30K-M,81330-D2-96W,RAD4-26.00X42.00-BK05-D2-30K,RAD4-26.00X42.00-BK05-D2-30K
RAD4-26.00X42.00-BK05-DFX-KG-30K-SALES-AID-A.1.PDF,RAD4-26.00X42.00-BK05-DFX-KG-30K,A.1,RAD4,,26.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,DFX;KG,Defogger DFX;Keen 1-Touch (KG),MATTE BLACK,,120,0.53,REPLACEABLE FLEX STRIP,134,41,"140,000","3,000",3367,302,90+,34,True,120V,25W,False,,True,False,False,81330-DF-K-96W,RAD4-26.00X42.00-BK05-DFX-KG-30K-M,81330-DF-K-96W,RAD4-26.00X42.00-BK05-DFX-KG-30K,RAD4-26.00X42.00-BK05-DFX-KG-30K
RAD4-26.00X42.00-BR02-DFX-KG-30K-SALES-AID-A.1.PDF,RAD4-26.00X42.00-BR02-DFX-KG-30K,A.1,RAD4,,26.00X42.00,BR02,BRUSHED BRASS,30K,3000K,False,False,DFX;KG,Defogger DFX;Keen 1-Touch (KG),BRUSHED BRASS,,120,0.53,REPLACEABLE FLEX STRIP,134,41,"140,000","3,000",3367,302,90+,34,True,120V,25W,False,,True,False,False,81330-DF-K-96W,RAD4-26.00X42.00-BR02-DFX-KG-30K-M,81330-DF-K-96W,RAD4-26.00X42.00-BR02-DFX-KG-30K,RAD4-26.00X42.00-BR02-DFX-KG-30K
RAD4-26.00X46.00-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-26.00X46.00-CH04-D2-30K,A.1,RAD4,,26.00X46.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.35 - 0.15,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,566",302,90+,37,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-26.00X46.00-CH04-D2-30K,RAD4-26.00X46.00-CH04-D2-30K
RAD4-26.00X49.00-BK05-KG-30K-SALES-AID-A.1.PDF,RAD4-26.00X49.00-BK05-KG-30K,A.1,RAD4,,26.00X49.00,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.35 OR 0.15,REPLACEABLE FLEX STRIP,148,45,"140,000","3,000",3722,302,90+,39,False,,,False,,True,True,False,81330-K-96W,,,RAD4-26.00X49.00-BK05-KG-30K,RAD4-26.00X49.00-BK05-KG-30K
RAD4-26.00X60.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-26.00X60.00-BK05-30K,A.1,RAD4,,26.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.38 OR 0.17,FLEX STRIP,170,52,,3000,,,+90,50,False,,,False,,False,True,False,81330-96W,,,RAD4-26.00X60.00-BK05-30K,RAD4-26.00X60.00-BK05-30K
RAD4-26.50X55.75-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-26.50X55.75-BK05-D2-30K,A.1,RAD4,,26.50X55.75,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.40 - 0.17,REPLACEABLE FLEX STRIP,162,41,"140,000","3,000","4,059",302,90+,45,False,,,False,,False,True,False,81330-D2-96W,RAD4-26.50X55.75-BK05-30K-M,81330-D2-96W,RAD4-26.50X55.75-BK05-D2-30K,RAD4-26.50X55.75-BK05-D2-30K
RAD4-27.00X57.00-BK05-D2-WG3-30K-SALES-AID-A.1.PDF,RAD4-27.00X57.00-BK05-D2-WG3-30K,A.1,RAD4,,27.00X57.00,BK05,MATTE BLACK,30K,3000K,False,False,D2;WG3,Defogger D2;Wall-Grommet/Power Routing (WG3),MATTE BLACK,,120 - 277,0.80 - 0.35,REPLACEABLE FLEX STRIP,166,50,"140,000","3,000","4,158",302,90+,52,False,,,False,,False,True,False,81330-D2-192W,,,RAD4-27.00X57.00-BK05-D2-WG3-30K,RAD4-27.00X57.00-BK05-D2-WG3-30K
RAD4-27.00X72.25-BK05-KG-WRX-30K-SALES-AID-A.1.PDF,RAD4-27.00X72.25-BK05-KG-WRX-30K,A.1,RAD4,,27.00X72.25,BK05,MATTE BLACK,30K,3000K,False,False,KG;WRX,Keen 1-Touch (KG);Wall Receptacle Extended,MATTE BLACK,,120 OR 277,0.45 OR 0.20,REPLACEABLE FLEX STRIP,197,47,"140,000","3,000","4,950",302,90+,58,False,,,False,,True,True,False,,,,RAD4-27.00X72.25-BK05-KG-WRX-30K,RAD4-27.00X72.25-BK05-KG-WRX-30K
RAD4-27.75X48.00-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-27.75X48.00-CH04-D2-30K,A.1,RAD4,,27.75X48.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.38 - 0.16,REPLACEABLE FLEX STRIP,150,46,"140,000","3,000",3773,302,90+,41,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-27.75X48.00-CH04-D2-30K,RAD4-27.75X48.00-CH04-D2-30K
RAD4-28.00X41.00-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-28.00X41.00-CH04-D2-30K,A.1,RAD4,,28.00X41.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.34 - 0.15,REPLACEABLE FLEX STRIP,136,42,"140,000","3,000",3420,302,90+,36,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-28.00X41.00-CH04-D2-30K,RAD4-28.00X41.00-CH04-D2-30K
RAD4-28.00X44.00-BZ47-27K-SALES-AID-A.1.PDF,RAD4-28.00X44.00-BZ47-27K,A.1,RAD4,,28.00X44.00,BZ47,BRONZE (BZ47),27K,2700K,False,False,,,OIL RUBBED BRONZE POWDER COAT,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","2,700",3571,302,90+,38,False,,,False,,False,True,False,81330-96W,,81330-96W,RAD4-28.00X44.00-BZ47-27K,RAD4-28.00X44.00-BZ47-27K
RAD4-28.00X54.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-28.00X54.00-BK05-D2-30K,A.1,RAD4,,28.00X54.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.40 - 0.17,REPLACEABLE FLEX STRIP,162,50,"140,000","3,000",4074,302,90+,45,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-28.00X54.00-BK05-D2-30K,RAD4-28.00X54.00-BK05-D2-30K
RAD4-28.00X80.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-28.00X80.00-CH04-30K,A.1,RAD4,,28.00X80.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.47 OR 0.20,REPLACEABLE FLEX STRIP,213,65,"140,000","3,000",5347,302,90+,62,False,,,False,,False,True,False,81330-96W,RAD4-28.00X80.00-CH04-30K-M,81330-96W,RAD4-28.00X80.00-CH04-30K,RAD4-28.00X80.00-CH04-30K
RAD4-28.00X80.00-CH04-KG-30K-SALES-AID-A.1.PDF,RAD4-28.00X80.00-CH04-KG-30K,A.1,RAD4,,28.00X80.00,CH04,CHROME,30K,3000K,False,False,KG,Keen 1-Touch (KG),ETCHED CHROME,,120 OR 277,0.48 OR 0.21,REPLACEABLE FLEX STRIP,213,65,"140,000","3,000",5347,302,90+,62,False,,,False,,True,True,False,81330-K-96W,RAD4-28.00X80.00-CH04-KG-30K-M,81330-K-96W,RAD4-28.00X80.00-CH04-KG-30K,RAD4-28.00X80.00-CH04-KG-30K
RAD4-28.25X57.00-BK05-D1-30K-SALES-AID-A.1.PDF,RAD4-28.25X57.00-BK05-D1-30K,A.1,RAD4,,28.25X57.00,BK05,MATTE BLACK,30K,3000K,False,False,D1,Defogger D1,MATTE BLACK,,120 OR 277,0.38 OR 0.16,REPLACEABLE FLEX STRIP,168,51,"140,000","3,000",4225,302,90+,47,False,,,False,,False,True,False,81330-D1-96W,,,RAD4-28.25X57.00-BK05-D1-30K,RAD4-28.25X57.00-BK05-D1-30K
RAD4-29.00X40.75-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-29.00X40.75-BK05-D2-30K,A.1,RAD4,,29.00X40.75,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.34 - 0.15,REPLACEABLE FLEX STRIP,138,42,"140,000","3,000",3471,302,90+,36,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-29.00X40.75-BK05-D2-30K,RAD4-29.00X40.75-BK05-D2-30K
RAD4-29.00X50.50-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-29.00X50.50-BK05-D2-30K,A.1,RAD4,,29.00X50.50,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.38 - 0.17,REPLACEABLE FLEX STRIP,156,48,"140,000","3,000",3923,302,90+,44,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-29.00X50.50-BK05-D2-30K,RAD4-29.00X50.50-BK05-D2-30K
RAD4-29.94X45.38-CH04-30K-SALES-AID-A.1.PDF,RAD4-29.94X45.38-CH04-30K,A.1,RAD4,,29.94X45.38,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.35 OR 0.15,REPLACEABLE FLEX STRIP,1,37,"140,000","3,000","3,712",302,90+,41,False,,,False,,False,True,False,81330-96W,RAD4-29.94X45.38-CH04-30K-M,81330-96W,RAD4-29.94X45.38-CH04-30K,RAD4-29.94X45.38-CH04-30K
RAD4-30.00X36.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X36.00-BR02-D2-30K,A.1,RAD4,,30.00X36.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.39 - 0.17,REPLACEABLE FLEX STRIP,130,40,"140,000","3,000",3270,302,90+,34,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X36.00-BR02-D2-30K,RAD4-30.00X36.00-BR02-D2-30K
RAD4-30.00X40.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X40.00-BK05-D2-30K,A.1,RAD4,,30.00X40.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.34 - 0.15,REPLACEABLE FLEX STRIP,138,43,"140,000","3,000","3,471",302,90+,37,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X40.00-BK05-D2-30K,RAD4-30.00X40.00-BK05-D2-30K
RAD4-30.00X40.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X40.00-BR02-D2-30K,A.1,RAD4,,30.00X40.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.34 - 0.15,REPLACEABLE FLEX STRIP,138,43,"140,000","3,000","3,471",302,90+,37,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X40.00-BR02-D2-30K,RAD4-30.00X40.00-BR02-D2-30K
RAD4-30.00X40.00-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X40.00-CH04-D2-30K,A.1,RAD4,,30.00X40.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.34 - 0.15,REPLACEABLE FLEX STRIP,138,43,"140,000","3,000","3,471",302,90+,37,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X40.00-CH04-D2-30K,RAD4-30.00X40.00-CH04-D2-30K
RAD4-30.00X42.00-BK05-30K-SALES-AID-A.1.pdf,RAD4-30.00X42.00-BK05-30K,A.1,RAD4,,30.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,566",302,90+,38,False,,,False,,False,True,False,81330-96W,,,RAD4-30.00X42.00-BK05-30K,RAD4-30.00X42.00-BK05-30K
RAD4-30.00X42.00-BK05-D1-30K-SALES-AID-A.1.PDF,RAD4-30.00X42.00-BK05-D1-30K,A.1,RAD4,,30.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,D1,Defogger D1,MATTE BLACK,,120 OR 277,0.35 OR 0.15,REPLACEABLE FLEX STRIP,142,36,"140,000","3,000","3,566",302,90+,38,False,,,False,,False,True,False,81330-D1-96W,RAD4-30.00X42.00-BK05-30K-M,,RAD4-30.00X42.00-BK05-D1-30K,RAD4-30.00X42.00-BK05-D1-30K
RAD4-30.00X42.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X42.00-BK05-D2-30K,A.1,RAD4,,30.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,566",302,90+,38,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X42.00-BK05-D2-30K,RAD4-30.00X42.00-BK05-D2-30K
RAD4-30.00X42.00-BK05-D2-WG3-30K-SALES-AID-A.2.PDF,RAD4-30.00X42.00-BK05-D2-WG3-30K,A.2,RAD4,,30.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,D2;WG3,Defogger D2;Wall-Grommet/Power Routing (WG3),MATTE BLACK,,120 - 277,0.65 - 0.28,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3565,302,90+,43,False,,,False,,False,True,False,,RAD4-30.00X42.00-BK05-WG3-30K-M,,RAD4-30.00X42.00-BK05-D2-WG3-30K,RAD4-30.00X42.00-BK05-D2-WG3-30K
RAD4-30.00X42.00-BK05-DFX-KG-30K-SALES-AID-A.1.PDF,RAD4-30.00X42.00-BK05-DFX-KG-30K,A.1,RAD4,,30.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,DFX;KG,Defogger DFX;Keen 1-Touch (KG),MATTE BLACK,,120,0.58,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3565,302,90+,38,True,120V,25W,False,,True,False,False,81330-DF-K-96W,RAD4-30.00X42.00-BR02-DFX-KG-30K-M,81330-DF-K-96W,RAD4-30.00X42.00-BK05-DFX-KG-30K,RAD4-30.00X42.00-BK05-DFX-KG-30K
RAD4-30.00X42.00-BR02-30K-SALES-AID-A.1.pdf,RAD4-30.00X42.00-BR02-30K,A.1,RAD4,,30.00X42.00,BR02,BRUSHED BRASS,30K,3000K,False,False,,,BRUSHED BRASS,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,566",302,90+,38,False,,,False,,False,True,False,81330-96W,,,RAD4-30.00X42.00-BR02-30K,RAD4-30.00X42.00-BR02-30K
RAD4-30.00X42.00-BR02-DFX-KG-30K-SALES-AID-A.1.PDF,RAD4-30.00X42.00-BR02-DFX-KG-30K,A.1,RAD4,,30.00X42.00,BR02,BRUSHED BRASS,30K,3000K,False,False,DFX;KG,Defogger DFX;Keen 1-Touch (KG),BRUSHED BRASS,,120,0.58,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3565,302,90+,38,True,120V,25W,False,,True,False,False,81330-DF-K-96W,RAD4-30.00X42.00-BR02-DFX-KG-30K-M,81330-DF-K-96W,RAD4-30.00X42.00-BR02-DFX-KG-30K,RAD4-30.00X42.00-BR02-DFX-KG-30K
RAD4-30.00X44.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X44.00-BK05-D2-30K,A.1,RAD4,,30.00X44.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.38 - 0.16,REPLACEABLE FLEX STRIP,146,45,"140,000","3,000","3,664",302,90+,40,False,,,False,,False,True,False,81330-D2-96W,RAD4-30.00X44.00-BK05-30K-M,81330-D2-96W,RAD4-30.00X44.00-BK05-D2-30K,RAD4-30.00X44.00-BK05-D2-30K
RAD4-30.00X44.00-NK04-30K-SALES-AID-A.1.PDF,RAD4-30.00X44.00-NK04-30K,A.1,RAD4,,30.00X44.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,,,ETCHED NICKEL,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,146,45,"140,000","3,000",3672,302,90+,40,False,,,False,,False,True,False,81330-96W,,,RAD4-30.00X44.00-NK04-30K,RAD4-30.00X44.00-NK04-30K
RAD4-30.00X45.00-BK05-KG-30K-SALES-AID-A.1.PDF,RAD4-30.00X45.00-BK05-KG-30K,A.1,RAD4,,30.00X45.00,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.34 OR 0.15,REPLACEABLE FLEX STRIP,148,46,"140,000","3,000",3722,302,90+,40,False,,,False,,True,True,False,81330-K-96W,,,RAD4-30.00X45.00-BK05-KG-30K,RAD4-30.00X45.00-BK05-KG-30K
RAD4-30.00X48.00-BK05-30K-SALES-AID-A.1.pdf,RAD4-30.00X48.00-BK05-30K,A.1,RAD4,,30.00X48.00,BK05,MATTE BLACK,30K,3000K,False,False,,,,,120 OR 277,0.36 OR 0.16,REPLACEABLE FLEX STRIP,154,47,"140,000","3,000",3873,302,90+,43,False,,,False,,False,True,False,81330-96W,,,RAD4-30.00X48.00-BK05-30K,RAD4-30.00X48.00-BK05-30K
RAD4-30.00X48.00-BK05-D2-30K-SALES-AID-A.1.pdf,RAD4-30.00X48.00-BK05-D2-30K,A.1,RAD4,,30.00X48.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,,,120 - 277,0.39 - 0.17,REPLACEABLE FLEX STRIP,154,47,"140,000","3,000",3862,302,90+,43,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X48.00-BK05-D2-30K,RAD4-30.00X48.00-BK05-D2-30K
RAD4-30.00X48.00-BR02-D2-30K-SALES-AID-A.1.pdf,RAD4-30.00X48.00-BR02-D2-30K,A.1,RAD4,,30.00X48.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,,,120 - 277,0.39 - 0.17,REPLACEABLE FLEX STRIP,156,48,"140,000","3,000",3912,302,90+,43,False,,,False,,False,True,False,81330-D2-96W,RAD4-30.00X48.00-BR02-30K-M,81330-D2-96W,RAD4-30.00X48.00-BR02-D2-30K,RAD4-30.00X48.00-BR02-D2-30K
RAD4-30.00X48.00-BR02-KG-35K-SALES-AID-A.1.pdf,RAD4-30.00X48.00-BR02-KG-35K,A.1,RAD4,,30.00X48.00,BR02,BRUSHED BRASS,35K,3500K,False,False,KG,Keen 1-Touch (KG),BRUSHED BRASS,,120 OR 277,0.36 OR 0.16,REPLACEABLE FLEX STRIP,154,48,"140,000","3,500",3873,302,90+,43,False,,,False,,True,True,False,81330-K-96W,,,RAD4-30.00X48.00-BR02-KG-35K,RAD4-30.00X48.00-BR02-KG-35K
RAD4-30.00X50.00-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X50.00-CH04-D2-30K,A.1,RAD4,,30.00X50.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.40 - 0.17,REPLACEABLE FLEX STRIP,158,49,"140,000","3,000",3974,302,90+,44,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X50.00-CH04-D2-30K,RAD4-30.00X50.00-CH04-D2-30K
RAD4-30.00X52.00-BK05-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-30.00X52.00-BK05-D1-DF-30K,A.1,RAD4,,30.00X52.00,BK05,MATTE BLACK,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),MATTE BLACK,,120,0.60,REPLACEABLE FLEX STRIP,162,50,"140,000","3,000",4074,302,90+,46,True,,,False,,False,False,False,81330-D1-DF-96W,,,RAD4-30.00X52.00-BK05-D1-DF-30K,RAD4-30.00X52.00-BK05-D1-DF-30K
RAD4-30.00X52.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-30.00X52.00-BR02-D2-30K,A.1,RAD4,,30.00X52.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.40 - 0.17,REPLACEABLE FLEX STRIP,162,50,"140,000","3,000",4074,302,90+,46,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-30.00X52.00-BR02-D2-30K,RAD4-30.00X52.00-BR02-D2-30K
